age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,nombre_heures_travailless,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,nombre_employee_sous_responsabilite,distance_domicile_travail,niveau_education,domaine_etude,ayant_enfants,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,id
31,M,6833,Marié(e),Consulting,Manager,1,80,6,6,5,Non,0,2,1,11,2,Transformation Digitale,Y,Occasionnel,0,1,3,3,2,1,4,2,3,Oui,12.0,1251
31,F,6812,Célibataire,Consulting,Manager,1,80,10,10,9,Non,0,2,1,24,3,Transformation Digitale,Y,Occasionnel,1,8,3,2,2,1,2,3,3,Non,19.0,1252
59,F,5171,Célibataire,Commercial,Cadre Commercial,5,80,13,6,1,Non,0,2,1,3,3,Infra & Cloud,Y,Occasionnel,0,5,3,2,2,4,4,3,3,Non,17.0,1254
43,M,19740,Marié(e),Consulting,Directeur Technique,3,80,25,8,7,Non,1,2,1,3,3,Infra & Cloud,Y,Occasionnel,0,7,3,1,5,4,2,3,3,Non,14.0,1255
49,M,18711,Marié(e),Consulting,Senior Manager,2,80,23,1,0,Non,1,2,1,4,2,Transformation Digitale,Y,Occasionnel,0,0,1,2,5,3,3,4,3,Non,13.0,1256
36,M,3692,Marié(e),Consulting,Assistant de Direction,1,80,12,11,10,Non,0,2,1,3,3,Entrepreunariat,Y,Frequent,0,7,3,3,1,2,3,2,3,Non,12.0,1257
48,M,2559,Célibataire,Consulting,Consultant,5,80,7,1,0,Non,0,4,1,2,2,Entrepreunariat,Y,Occasionnel,0,0,4,4,1,2,3,2,3,Non,11.0,1258
27,M,2517,Divorcé(e),Consulting,Assistant de Direction,1,80,5,5,3,Non,3,2,1,4,2,Infra & Cloud,Y,Occasionnel,0,3,1,3,1,3,2,3,3,Non,11.0,1259
29,M,6623,Divorcé(e),Consulting,Manager,1,80,6,6,0,Non,2,2,1,7,3,Infra & Cloud,Y,Occasionnel,1,0,3,3,2,4,2,3,3,Oui,11.0,1260
48,M,18265,Célibataire,Consulting,Directeur Technique,6,80,25,1,0,Non,0,3,1,1,3,Infra & Cloud,Y,Occasionnel,0,0,4,2,5,4,3,4,3,Non,12.0,1263
29,F,16124,Divorcé(e),Consulting,Directeur Technique,3,80,9,7,7,Non,2,2,1,1,3,Infra & Cloud,Y,Occasionnel,1,7,4,2,4,4,2,2,3,Non,14.0,1264
34,F,2585,Marié(e),Consulting,Assistant de Direction,0,80,2,1,0,Non,0,5,1,20,3,Entrepreunariat,Y,Occasionnel,0,0,3,4,1,3,4,2,3,Non,17.0,1265
44,M,18213,Marié(e),Commercial,Senior Manager,7,80,26,22,9,Non,1,5,1,5,3,Marketing,Y,Occasionnel,3,10,2,3,5,2,3,3,3,Non,11.0,1267
33,M,8380,Divorcé(e),Commercial,Cadre Commercial,0,80,10,9,8,Non,2,3,1,10,5,Marketing,Y,Occasionnel,0,8,4,4,3,3,4,3,3,Oui,14.0,1268
19,F,2994,Célibataire,Consulting,Assistant de Direction,1,80,1,1,0,Non,0,2,1,25,3,Infra & Cloud,Y,Occasionnel,0,1,2,4,1,4,4,3,3,Oui,12.0,1269
23,M,1223,Marié(e),Consulting,Assistant de Direction,1,80,1,1,0,Non,1,2,1,1,2,Infra & Cloud,Y,Occasionnel,0,1,4,3,1,3,4,3,4,Non,22.0,1270
25,M,1118,Célibataire,Commercial,Représentant Commercial,1,80,1,1,0,Oui,0,4,1,24,1,Infra & Cloud,Y,Frequent,1,0,3,1,1,4,4,3,3,Oui,14.0,1273
26,M,2875,Célibataire,Consulting,Assistant de Direction,1,80,8,8,5,Non,0,2,1,4,2,Infra & Cloud,Y,Occasionnel,2,2,3,3,1,4,2,2,4,Oui,20.0,1275
45,F,18824,Célibataire,Commercial,Senior Manager,2,80,26,24,10,Oui,0,2,1,2,3,Marketing,Y,Occasionnel,1,11,1,1,5,2,1,3,3,Oui,16.0,1277
55,M,13577,Divorcé(e),Consulting,Manager,1,80,34,33,9,Non,1,3,1,8,1,Transformation Digitale,Y,Aucun,15,0,4,2,4,2,4,3,3,Oui,15.0,1278
21,F,2625,Célibataire,Consulting,Consultant,1,80,2,2,2,Oui,0,2,1,10,2,Infra & Cloud,Y,Frequent,2,2,1,2,1,3,3,1,4,Non,20.0,1279
46,F,18789,Marié(e),Commercial,Senior Manager,2,80,26,11,4,Non,1,2,1,4,2,Marketing,Y,Occasionnel,0,8,4,2,5,2,3,3,3,Non,14.0,1280
34,F,4538,Célibataire,Commercial,Cadre Commercial,0,80,4,3,2,Non,0,3,1,2,3,Marketing,Y,Occasionnel,0,2,3,3,2,1,4,3,3,Oui,12.0,1281
51,M,19847,Divorcé(e),Commercial,Senior Manager,4,80,31,29,10,Non,1,5,1,9,3,Infra & Cloud,Y,Frequent,11,10,4,3,5,2,1,2,4,Oui,24.0,1282
59,M,10512,Célibataire,Consulting,Tech Lead,6,80,25,9,7,Non,0,6,1,18,4,Transformation Digitale,Y,Occasionnel,5,4,4,3,3,4,4,2,3,Non,12.0,1283
34,F,4444,Divorcé(e),Consulting,Consultant,4,80,15,11,8,Non,2,2,1,19,3,Transformation Digitale,Y,Frequent,5,10,3,3,2,2,3,4,3,Non,13.0,1285
28,M,2154,Célibataire,Consulting,Consultant,0,80,5,4,2,Non,0,2,1,1,4,Transformation Digitale,Y,Frequent,0,2,4,3,1,3,3,2,3,Oui,11.0,1286
44,M,19190,Divorcé(e),Consulting,Senior Manager,1,80,26,25,9,Non,2,4,1,4,2,Infra & Cloud,Y,Occasionnel,14,13,3,4,5,1,4,2,3,Non,14.0,1288
34,M,4490,Marié(e),Ressources Humaines,Ressources Humaines,4,80,14,10,9,Non,2,5,1,11,3,Infra & Cloud,Y,Frequent,1,8,3,2,2,2,4,4,3,Non,11.0,1289
35,M,3506,Marié(e),Consulting,Assistant de Direction,0,80,4,3,2,Non,0,3,1,6,1,Infra & Cloud,Y,Occasionnel,2,2,3,3,1,3,4,3,3,Oui,14.0,1291
42,F,2372,Marié(e),Consulting,Assistant de Direction,6,80,18,1,0,Non,0,2,1,7,4,Transformation Digitale,Y,Occasionnel,0,0,2,4,2,2,4,3,3,Oui,16.0,1292
43,F,10231,Célibataire,Commercial,Cadre Commercial,3,80,23,21,7,Non,0,3,1,4,4,Marketing,Y,Occasionnel,15,17,4,2,3,4,4,4,3,Non,14.0,1293
36,F,5410,Célibataire,Consulting,Tech Lead,9,80,18,16,14,Non,0,2,1,2,4,Infra & Cloud,Y,Occasionnel,5,12,3,3,2,2,4,3,3,Oui,11.0,1294
44,F,7978,Marié(e),Consulting,Manager,1,80,10,10,7,Oui,1,2,1,15,3,Transformation Digitale,Y,Occasionnel,0,5,1,3,3,4,4,3,3,Non,11.0,1295
28,M,3867,Marié(e),Consulting,Consultant,1,80,2,2,2,Non,1,2,1,2,3,Infra & Cloud,Y,Frequent,2,2,4,2,1,4,2,3,3,Oui,12.0,1296
51,F,2838,Célibataire,Consulting,Consultant,0,80,8,7,0,Non,0,6,1,6,2,Transformation Digitale,Y,Frequent,7,7,2,2,1,3,2,2,3,Non,14.0,1297
30,F,4695,Célibataire,Consulting,Tech Lead,7,80,10,8,4,Non,0,3,1,9,2,Transformation Digitale,Y,Aucun,1,7,3,3,2,3,3,3,3,Oui,18.0,1298
29,F,3339,Divorcé(e),Consulting,Consultant,3,80,10,7,7,Oui,2,2,1,7,3,Entrepreunariat,Y,Occasionnel,7,7,2,3,1,3,1,3,3,Oui,13.0,1299
28,M,2080,Célibataire,Consulting,Assistant de Direction,2,80,5,3,2,Non,0,2,1,1,3,Entrepreunariat,Y,Occasionnel,1,2,4,3,1,1,2,2,3,Non,11.0,1301
25,F,2096,Célibataire,Consulting,Assistant de Direction,1,80,2,2,2,Non,0,3,1,1,3,Transformation Digitale,Y,Occasionnel,2,1,4,3,1,2,4,2,3,Non,18.0,1303
32,M,6209,Marié(e),Commercial,Cadre Commercial,1,80,10,10,7,Non,2,4,1,8,3,Transformation Digitale,Y,Occasionnel,0,8,3,4,2,4,3,4,3,Non,15.0,1304
45,F,18061,Célibataire,Consulting,Senior Manager,3,80,22,0,0,Non,0,4,1,25,3,Transformation Digitale,Y,Frequent,0,0,2,3,5,2,3,3,4,Non,22.0,1306
39,F,17123,Divorcé(e),Consulting,Senior Manager,6,80,21,19,9,Non,2,4,1,13,4,Transformation Digitale,Y,Occasionnel,15,2,3,2,4,2,4,3,3,Oui,13.0,1307
58,M,2372,Divorcé(e),Consulting,Assistant de Direction,1,80,2,2,2,Non,2,3,1,23,4,Infra & Cloud,Y,Occasionnel,2,2,1,3,1,3,4,3,3,Non,12.0,1308
32,M,4883,Marié(e),Consulting,Consultant,1,80,10,10,4,Oui,1,3,1,7,2,Infra & Cloud,Y,Occasionnel,1,1,4,3,2,3,1,3,3,Non,18.0,1309
39,M,3904,Célibataire,Consulting,Assistant de Direction,0,80,6,5,2,Oui,0,2,1,23,3,Transformation Digitale,Y,Occasionnel,0,3,3,3,1,1,1,3,3,Non,13.0,1310
30,F,4627,Marié(e),Consulting,Consultant,0,80,10,9,2,Non,1,6,1,6,3,Entrepreunariat,Y,Occasionnel,6,7,1,2,2,4,1,3,3,Non,12.0,1311
36,F,7094,Marié(e),Consulting,Manager,3,80,10,7,7,Non,0,0,1,10,4,Entrepreunariat,Y,Occasionnel,1,7,4,3,3,3,1,3,3,Non,12.0,1312
46,F,3423,Célibataire,Ressources Humaines,Ressources Humaines,6,80,10,7,6,Non,0,3,1,1,2,Infra & Cloud,Y,Occasionnel,5,7,4,3,1,1,3,4,3,Non,12.0,1314
28,F,6674,Marié(e),Consulting,Consultant,0,80,10,9,8,Non,3,6,1,1,3,Infra & Cloud,Y,Aucun,7,5,3,1,2,4,1,3,3,Non,11.0,1315
50,F,16880,Marié(e),Consulting,Directeur Technique,4,80,25,3,2,Non,0,2,1,28,3,Infra & Cloud,Y,Occasionnel,1,2,4,3,4,1,2,3,3,Oui,11.0,1317
40,M,9094,Célibataire,Commercial,Cadre Commercial,2,80,9,5,4,Oui,0,2,1,25,4,Marketing,Y,Occasionnel,1,0,4,2,3,2,3,3,3,Oui,12.0,1318
52,M,8446,Célibataire,Commercial,Cadre Commercial,9,80,10,8,7,Oui,0,2,1,5,3,Infra & Cloud,Y,Occasionnel,7,7,2,3,3,2,3,2,3,Oui,19.0,1319
30,F,11916,Marié(e),Consulting,Senior Manager,1,80,9,9,1,Non,2,2,1,17,4,Transformation Digitale,Y,Occasionnel,0,8,2,3,3,1,4,3,4,Oui,23.0,1321
39,M,4534,Célibataire,Consulting,Tech Lead,0,80,9,8,7,Non,0,6,1,18,2,Infra & Cloud,Y,Occasionnel,1,7,1,3,2,3,1,3,3,Non,11.0,1322
31,F,9852,Divorcé(e),Commercial,Cadre Commercial,1,80,10,10,8,Non,1,5,1,2,4,Infra & Cloud,Y,Aucun,9,6,4,3,3,3,1,2,3,Oui,19.0,1324
41,M,6151,Célibataire,Commercial,Cadre Commercial,1,80,19,19,2,Non,0,4,1,10,2,Transformation Digitale,Y,Aucun,11,9,3,1,2,2,1,3,3,Non,13.0,1329
31,F,2302,Célibataire,Commercial,Représentant Commercial,1,80,3,3,2,Oui,0,2,1,1,3,Infra & Cloud,Y,Frequent,2,2,4,3,1,2,1,4,3,Oui,11.0,1331
44,M,2362,Marié(e),Consulting,Consultant,4,80,10,3,2,Oui,0,4,1,3,3,Infra & Cloud,Y,Occasionnel,1,2,1,3,1,1,3,4,3,Non,12.0,1333
42,M,17861,Marié(e),Consulting,Senior Manager,0,80,21,20,8,Non,0,3,1,2,1,Infra & Cloud,Y,Aucun,2,10,3,3,4,3,4,2,3,Oui,13.0,1334
55,F,19187,Marié(e),Consulting,Senior Manager,4,80,23,19,9,Non,1,5,1,2,2,Transformation Digitale,Y,Occasionnel,9,11,4,1,5,3,4,3,3,Non,14.0,1336
56,M,19717,Célibataire,Ressources Humaines,Senior Manager,6,80,36,7,3,Non,0,4,1,8,4,Infra & Cloud,Y,Occasionnel,7,7,4,3,5,2,1,3,3,Non,14.0,1338
40,M,3544,Divorcé(e),Consulting,Assistant de Direction,9,80,6,4,2,Non,1,0,1,16,2,Infra & Cloud,Y,Aucun,0,0,3,3,1,3,2,3,3,Non,16.0,1340
34,M,8500,Divorcé(e),Consulting,Manager,0,80,10,9,7,Non,1,0,1,9,3,Infra & Cloud,Y,Occasionnel,1,6,4,3,3,4,4,2,3,Non,11.0,1344
40,M,4661,Célibataire,Consulting,Assistant de Direction,1,80,9,9,8,Non,0,4,1,2,3,Infra & Cloud,Y,Occasionnel,8,8,3,3,2,4,3,3,3,Non,13.0,1346
41,F,4103,Divorcé(e),Commercial,Cadre Commercial,0,80,10,9,3,Non,1,2,1,1,3,Marketing,Y,Frequent,1,7,3,3,2,1,4,3,3,Non,17.0,1349
35,M,4249,Célibataire,Consulting,Assistant de Direction,1,80,9,9,6,Non,0,3,1,4,4,Infra & Cloud,Y,Frequent,1,1,3,3,2,3,2,3,3,Oui,11.0,1350
51,M,14026,Divorcé(e),Ressources Humaines,Senior Manager,1,80,33,33,9,Non,1,2,1,5,3,Infra & Cloud,Y,Occasionnel,0,10,3,3,4,2,2,3,3,Oui,11.0,1352
38,F,6893,Divorcé(e),Commercial,Cadre Commercial,3,80,11,7,7,Non,1,3,1,2,2,Infra & Cloud,Y,Occasionnel,1,7,2,3,2,1,4,3,3,Non,15.0,1355
34,F,6125,Célibataire,Commercial,Cadre Commercial,1,80,10,10,8,Non,0,6,1,15,2,Transformation Digitale,Y,Occasionnel,9,6,3,3,2,1,4,4,3,Non,12.0,1356
25,M,3669,Marié(e),Consulting,Consultant,3,80,7,3,2,Non,3,6,1,19,1,Transformation Digitale,Y,Occasionnel,1,2,4,3,1,4,3,2,3,Non,11.0,1358
58,F,10008,Marié(e),Consulting,Tech Lead,7,80,31,10,9,Oui,0,0,1,7,4,Transformation Digitale,Y,Occasionnel,5,9,3,2,3,1,4,2,3,Oui,14.0,1360
40,M,2387,Marié(e),Consulting,Consultant,3,80,7,4,2,Non,1,3,1,1,4,Infra & Cloud,Y,Occasionnel,0,3,2,3,1,2,3,3,4,Non,22.0,1361
36,F,4639,Marié(e),Commercial,Cadre Commercial,2,80,17,15,7,Non,1,2,1,7,3,Marketing,Y,Frequent,6,13,1,4,2,1,4,2,3,Non,16.0,1362
48,M,7898,Célibataire,Consulting,Tech Lead,1,80,11,10,9,Non,0,2,1,4,3,Infra & Cloud,Y,Occasionnel,0,8,4,3,3,4,3,3,3,Non,11.0,1363
27,F,2534,Marié(e),Commercial,Représentant Commercial,8,80,5,1,0,Non,1,4,1,11,3,Transformation Digitale,Y,Occasionnel,0,0,3,4,1,4,2,3,3,Non,14.0,1364
51,F,13142,Célibataire,Consulting,Tech Lead,3,80,29,5,2,Non,0,1,1,11,2,Entrepreunariat,Y,Occasionnel,0,3,4,2,4,2,2,2,3,Non,16.0,1367
18,F,1611,Célibataire,Consulting,Consultant,1,80,0,0,0,Non,0,5,1,1,3,Infra & Cloud,Y,Aucun,0,0,4,3,1,4,3,4,3,Non,15.0,1368
35,F,5363,Marié(e),Consulting,Consultant,0,80,10,9,7,Non,1,0,1,1,3,Transformation Digitale,Y,Occasionnel,0,0,4,2,2,4,2,3,3,Non,12.0,1369
27,M,5071,Célibataire,Commercial,Cadre Commercial,3,80,8,6,2,Non,0,3,1,2,1,Infra & Cloud,Y,Frequent,0,0,4,1,2,4,2,3,4,Non,20.0,1371
55,M,13695,Célibataire,Commercial,Cadre Commercial,6,80,24,19,7,Oui,0,2,1,13,4,Marketing,Y,Occasionnel,3,8,1,4,4,3,3,2,3,Oui,17.0,1372
56,M,13402,Marié(e),Consulting,Tech Lead,4,80,33,19,16,Non,1,0,1,23,3,Infra & Cloud,Y,Occasionnel,15,9,4,3,4,2,1,3,3,Oui,12.0,1373
34,F,2029,Divorcé(e),Consulting,Assistant de Direction,1,80,5,5,4,Non,3,2,1,26,1,Entrepreunariat,Y,Aucun,0,0,1,2,1,3,3,3,4,Non,20.0,1374
40,F,6377,Divorcé(e),Consulting,Manager,5,80,15,12,11,Non,3,0,1,2,1,Transformation Digitale,Y,Occasionnel,11,8,2,4,2,3,2,3,4,Non,20.0,1375
34,M,5429,Marié(e),Consulting,Consultant,4,80,10,8,7,Non,2,1,1,29,3,Transformation Digitale,Y,Occasionnel,7,7,2,3,2,3,1,3,3,Non,13.0,1377
31,F,2785,Célibataire,Commercial,Représentant Commercial,7,80,3,1,0,Oui,0,3,1,2,3,Infra & Cloud,Y,Frequent,0,0,3,2,1,4,3,4,3,Non,14.0,1379
35,F,4614,Marié(e),Commercial,Cadre Commercial,0,80,5,4,2,Oui,1,0,1,18,4,Marketing,Y,Frequent,3,2,4,3,2,3,3,2,3,Oui,18.0,1380
38,M,2610,Divorcé(e),Consulting,Assistant de Direction,1,80,4,4,2,Non,3,2,1,7,3,Infra & Cloud,Y,Frequent,0,3,4,4,1,3,4,3,3,Non,11.0,1382
34,F,6687,Célibataire,Consulting,Manager,1,80,14,14,11,Non,0,2,1,2,4,Entrepreunariat,Y,Occasionnel,4,11,3,3,2,4,4,4,3,Non,11.0,1383
28,M,4724,Marié(e),Commercial,Cadre Commercial,1,80,5,5,3,Non,1,0,1,26,3,Infra & Cloud,Y,Occasionnel,0,4,3,2,2,1,3,3,3,Non,11.0,1387
31,M,6179,Marié(e),Consulting,Tech Lead,1,80,10,10,2,Oui,2,3,1,22,4,Transformation Digitale,Y,Occasionnel,6,7,4,3,2,3,4,2,3,Oui,15.0,1389
39,M,6120,Marié(e),Commercial,Cadre Commercial,3,80,8,5,4,Non,2,2,1,21,4,Infra & Cloud,Y,Occasionnel,1,4,1,2,2,4,4,4,3,Oui,12.0,1390
51,M,10596,Marié(e),Commercial,Cadre Commercial,2,80,14,4,2,Non,0,5,1,2,3,Marketing,Y,Frequent,3,2,2,3,3,2,2,3,3,Non,11.0,1391
41,F,5467,Divorcé(e),Consulting,Assistant de Direction,3,80,12,6,2,Non,2,4,1,22,3,Infra & Cloud,Y,Frequent,3,3,4,3,2,4,1,2,3,Oui,14.0,1392
37,M,2996,Marié(e),Consulting,Assistant de Direction,7,80,8,6,4,Non,0,2,1,4,1,Infra & Cloud,Y,Occasionnel,1,3,3,3,1,3,4,3,3,Oui,15.0,1394
33,M,9998,Marié(e),Commercial,Cadre Commercial,6,80,8,5,4,Non,0,2,1,5,1,Infra & Cloud,Y,Frequent,1,2,2,3,2,4,1,4,3,Non,13.0,1395
32,M,4078,Marié(e),Commercial,Cadre Commercial,0,80,4,3,2,Non,3,3,1,2,1,Marketing,Y,Occasionnel,1,2,3,3,2,2,1,2,3,Oui,13.0,1396
39,M,10920,Marié(e),Consulting,Manager,3,80,13,6,4,Non,1,2,1,25,2,Infra & Cloud,Y,Aucun,0,5,3,3,3,3,2,3,4,Non,21.0,1397
25,M,6232,Marié(e),Commercial,Cadre Commercial,2,80,6,3,2,Non,0,3,1,18,1,Infra & Cloud,Y,Occasionnel,1,2,1,4,2,3,2,2,3,Non,11.0,1399
52,F,13247,Marié(e),Consulting,Tech Lead,2,80,24,5,3,Non,1,3,1,28,2,Transformation Digitale,Y,Frequent,0,2,4,4,4,3,2,2,3,Oui,11.0,1401
43,F,4081,Célibataire,Consulting,Assistant de Direction,1,80,20,20,7,Non,0,3,1,6,3,Transformation Digitale,Y,Occasionnel,1,8,1,2,2,3,1,1,3,Oui,14.0,1402
27,F,5769,Marié(e),Commercial,Cadre Commercial,1,80,6,6,2,Non,0,3,1,10,3,Marketing,Y,Occasionnel,4,4,4,2,2,4,4,3,3,Oui,11.0,1403
27,F,2394,Célibataire,Consulting,Assistant de Direction,1,80,8,8,2,Oui,0,2,1,17,4,Infra & Cloud,Y,Occasionnel,7,7,4,3,1,3,4,3,3,Oui,13.0,1405
26,M,3904,Célibataire,Consulting,Assistant de Direction,0,80,5,4,3,Non,0,2,1,2,1,Transformation Digitale,Y,Occasionnel,1,1,1,2,1,4,4,3,3,Non,12.0,1407
42,F,16799,Marié(e),Ressources Humaines,Senior Manager,0,80,21,20,7,Non,1,5,1,10,3,Ressources Humaines,Y,Occasionnel,0,9,3,3,4,1,3,3,3,Non,14.0,1408
52,F,2950,Marié(e),Consulting,Consultant,9,80,12,5,4,Non,0,2,1,8,4,Autre,Y,Occasionnel,0,4,3,3,1,1,3,1,3,Non,13.0,1409
37,F,3629,Célibataire,Consulting,Consultant,4,80,8,3,2,Non,0,6,1,11,3,Transformation Digitale,Y,Occasionnel,0,2,1,3,1,3,1,3,3,Non,18.0,1411
35,M,9362,Célibataire,Consulting,Tech Lead,2,80,10,2,2,Non,0,2,1,18,2,Infra & Cloud,Y,Frequent,2,2,3,3,3,4,3,3,3,Non,11.0,1412
25,M,3229,Marié(e),Consulting,Consultant,4,80,7,3,2,Non,1,2,1,1,3,Entrepreunariat,Y,Occasionnel,0,2,1,3,1,4,2,2,3,Non,11.0,1415
26,M,3578,Célibataire,Consulting,Consultant,0,80,8,7,7,Non,0,2,1,7,3,Autre,Y,Occasionnel,0,7,3,4,1,1,4,3,3,Non,12.0,1417
29,M,7988,Célibataire,Ressources Humaines,Ressources Humaines,1,80,10,10,9,Non,0,3,1,17,3,Autre,Y,Occasionnel,0,9,2,2,3,1,1,2,3,Non,13.0,1419
49,M,4284,Célibataire,Consulting,Consultant,3,80,20,4,3,Oui,0,2,1,28,2,Infra & Cloud,Y,Frequent,1,3,1,2,2,1,1,3,4,Non,20.0,1420
29,F,7553,Célibataire,Consulting,Manager,0,80,9,8,7,Oui,0,1,1,14,1,Autre,Y,Frequent,7,7,3,3,3,4,1,3,3,Oui,12.0,1421
54,F,17328,Célibataire,Consulting,Directeur Technique,6,80,29,20,7,Non,0,3,1,1,3,Transformation Digitale,Y,Occasionnel,12,7,4,3,4,4,4,2,3,Non,19.0,1422
58,F,19701,Marié(e),Consulting,Directeur Technique,3,80,32,9,8,Non,1,3,1,1,3,Transformation Digitale,Y,Occasionnel,1,5,4,3,5,1,3,3,4,Oui,21.0,1423
55,M,14732,Divorcé(e),Consulting,Directeur Technique,2,80,31,7,7,Non,2,4,1,1,4,Transformation Digitale,Y,Occasionnel,0,0,2,4,4,4,4,4,3,Non,13.0,1424
36,F,9278,Célibataire,Commercial,Cadre Commercial,3,80,15,5,4,Non,0,3,1,3,4,Marketing,Y,Occasionnel,0,1,1,3,2,2,4,3,3,Oui,16.0,1425
31,F,1359,Célibataire,Commercial,Représentant Commercial,1,80,1,1,0,Oui,0,3,1,1,4,Infra & Cloud,Y,Frequent,0,0,2,1,1,3,2,3,3,Non,12.0,1427
30,F,4779,Divorcé(e),Commercial,Cadre Commercial,7,80,8,3,2,Non,2,3,1,7,4,Marketing,Y,Occasionnel,0,2,4,3,2,1,2,3,3,Non,14.0,1428
31,F,16422,Célibataire,Consulting,Directeur Technique,3,80,9,3,2,Non,0,3,1,8,5,Infra & Cloud,Y,Occasionnel,1,0,1,3,4,2,3,4,3,Non,11.0,1430
34,M,2996,Divorcé(e),Consulting,Assistant de Direction,5,80,10,4,3,Non,2,2,1,1,4,Autre,Y,Frequent,1,3,4,3,1,1,3,3,3,Non,14.0,1431
31,F,1261,Célibataire,Consulting,Assistant de Direction,1,80,1,1,0,Oui,0,3,1,8,3,Infra & Cloud,Y,Occasionnel,0,0,1,2,1,2,3,4,3,Non,12.0,1433
27,M,2099,Marié(e),Consulting,Consultant,0,80,6,5,0,Non,0,3,1,11,1,Infra & Cloud,Y,Occasionnel,1,4,2,3,1,1,2,4,3,Non,14.0,1434
36,M,5810,Célibataire,Consulting,Consultant,1,80,10,10,4,Non,0,2,1,4,4,Infra & Cloud,Y,Occasionnel,1,8,1,2,2,4,3,2,3,Non,16.0,1435
36,F,5647,Marié(e),Commercial,Cadre Commercial,4,80,11,3,2,Non,2,3,1,16,4,Marketing,Y,Occasionnel,0,2,3,2,2,1,1,2,3,Non,13.0,1436
47,M,3420,Marié(e),Consulting,Assistant de Direction,7,80,17,6,5,Non,1,2,1,1,3,Entrepreunariat,Y,Occasionnel,1,2,1,3,1,4,3,2,3,Non,12.0,1438
25,M,4400,Marié(e),Commercial,Représentant Commercial,3,80,6,3,2,Oui,0,2,1,9,2,Infra & Cloud,Y,Occasionnel,2,2,1,2,1,1,1,3,3,Non,12.0,1439
37,M,3500,Célibataire,Consulting,Consultant,0,80,7,6,5,Non,0,2,1,5,2,Entrepreunariat,Y,Aucun,1,3,3,4,1,3,1,1,3,Non,14.0,1440
56,F,2066,Marié(e),Consulting,Assistant de Direction,2,80,5,3,2,Non,1,3,1,1,2,Infra & Cloud,Y,Occasionnel,1,0,1,3,1,1,4,4,4,Non,22.0,1441
47,F,17169,Marié(e),Consulting,Directeur Technique,3,80,26,20,17,Non,2,2,1,2,4,Transformation Digitale,Y,Occasionnel,5,6,1,3,4,3,2,4,3,Non,19.0,1443
24,F,4162,Marié(e),Commercial,Cadre Commercial,1,80,5,5,4,Non,2,3,1,4,1,Transformation Digitale,Y,Occasionnel,0,3,4,3,2,3,3,3,3,Oui,12.0,1445
32,M,9204,Marié(e),Commercial,Cadre Commercial,4,80,7,4,3,Non,1,3,1,7,5,Marketing,Y,Occasionnel,0,3,4,3,2,4,3,2,3,Non,12.0,1446
34,F,3294,Marié(e),Consulting,Consultant,5,80,7,5,4,Non,1,2,1,1,3,Infra & Cloud,Y,Occasionnel,0,2,4,2,1,2,1,2,3,Non,17.0,1447
41,M,2127,Marié(e),Consulting,Assistant de Direction,2,80,7,4,2,Non,0,5,1,5,5,Transformation Digitale,Y,Occasionnel,0,3,2,4,1,3,1,2,3,Oui,12.0,1448
40,M,3975,Divorcé(e),Consulting,Consultant,3,80,11,8,7,Non,2,2,1,9,4,Autre,Y,Aucun,0,7,3,3,2,3,3,4,3,Non,11.0,1449
31,M,10793,Divorcé(e),Commercial,Cadre Commercial,1,80,13,13,7,Non,1,5,1,8,2,Infra & Cloud,Y,Occasionnel,9,9,1,3,3,4,1,3,3,Non,18.0,1453
46,M,10096,Divorcé(e),Commercial,Cadre Commercial,4,80,28,7,7,Oui,1,1,1,9,3,Marketing,Y,Occasionnel,4,3,1,3,3,4,1,4,3,Non,11.0,1457
39,F,3646,Célibataire,Consulting,Consultant,2,80,11,1,0,Oui,0,2,1,2,3,Infra & Cloud,Y,Aucun,0,0,1,2,1,1,2,4,4,Oui,23.0,1458
31,F,7446,Célibataire,Consulting,Tech Lead,1,80,10,10,8,Oui,0,2,1,1,5,Infra & Cloud,Y,Frequent,4,7,3,4,3,2,1,3,3,Non,11.0,1459
45,M,10851,Divorcé(e),Consulting,Manager,2,80,24,7,7,Non,1,2,1,20,3,Transformation Digitale,Y,Occasionnel,0,7,2,1,3,1,2,3,3,Oui,18.0,1460
31,F,2109,Célibataire,Ressources Humaines,Ressources Humaines,9,80,8,3,2,Non,0,3,1,8,2,Transformation Digitale,Y,Occasionnel,0,2,4,4,1,2,4,3,3,Non,18.0,1461
31,M,3722,Marié(e),Consulting,Consultant,6,80,7,2,2,Oui,1,2,1,2,3,Infra & Cloud,Y,Frequent,2,2,2,3,1,4,3,1,3,Oui,13.0,1464
45,M,9380,Marié(e),Consulting,Tech Lead,4,80,10,3,1,Non,2,4,1,29,3,Entrepreunariat,Y,Occasionnel,1,2,2,3,3,4,4,4,3,Oui,18.0,1465
